YEAR,MO,DY,HR,T2M,RH2M
2001,2,4,6,22.33,94.16
2001,2,4,7,23.53,89.98
2001,2,4,8,24.84,83.3
2001,2,4,9,25.93,77.56
2001,2,4,10,26.67,74.09
2001,2,4,11,26.99,72.42
2001,2,4,12,27.07,71.86
2001,2,4,13,26.74,73.19
2001,2,4,14,26.18,75.48
2001,2,4,15,25.54,78.68
2001,2,4,16,24.76,83.28
2001,2,4,17,23.75,89.3
2001,2,4,18,22.86,93.09
2001,2,4,19,22.63,93.83
2001,2,4,20,22.4,94.95
2001,2,4,21,22.18,96.07
2001,2,4,22,22.05,96.85
2001,2,4,23,22.01,97.37
2001,2,5,0,22.01,97.7
2001,2,5,1,22.07,97.91
2001,2,5,2,22.31,97.58
2001,2,5,3,22.45,97.51
2001,2,5,4,22.51,97.72
2001,2,5,5,22.52,97.81
2001,2,5,6,23.18,96.25
2001,2,5,7,23.97,93.74
2001,2,5,8,24.58,88.64
2001,2,5,9,25.33,81.51
2001,2,5,10,26.17,75.2
2001,2,5,11,26.81,71.2
2001,2,5,12,27.14,69.24
2001,2,5,13,27.09,69
2001,2,5,14,26.7,70.26
2001,2,5,15,25.95,73.03
2001,2,5,16,24.95,78.28
2001,2,5,17,23.81,85.13
2001,2,5,18,22.82,90.86
2001,2,5,19,22.47,93.39
2001,2,5,20,22.31,94.57
2001,2,5,21,22.21,95.29
2001,2,5,22,22.15,95.69
2001,2,5,23,22.08,96.15
2001,2,6,0,22.01,96.59
2001,2,6,1,21.9,97.06
2001,2,6,2,21.88,97.25
2001,2,6,3,21.9,97.65
2001,2,6,4,22.01,97.76
2001,2,6,5,22.2,97.41
2001,2,6,6,23.11,95.25
2001,2,6,7,24.34,91.3
2001,2,6,8,25.72,83.63
2001,2,6,9,27.05,75.47
2001,2,6,10,27.95,70.16
2001,2,6,11,28.49,67.34
2001,2,6,12,28.84,65.56
2001,2,6,13,28.43,67.18
2001,2,6,14,27.72,70.73
2001,2,6,15,26.86,74.73
2001,2,6,16,25.87,79.44
2001,2,6,17,24.57,86.52
2001,2,6,18,23.45,92.24
2001,2,6,19,23.17,93.56
2001,2,6,20,23.01,94.35
2001,2,6,21,22.94,94.94
2001,2,6,22,22.86,95.6
2001,2,6,23,22.76,96.01
2001,2,7,0,22.66,96.2
2001,2,7,1,22.6,96.15
2001,2,7,2,22.54,96.02
2001,2,7,3,22.49,96.25
2001,2,7,4,22.42,96.85
2001,2,7,5,22.2,98.01
2001,2,7,6,23.28,95.36
2001,2,7,7,24.38,92.61
2001,2,7,8,24.98,90.32
2001,2,7,9,25.09,89.78
2001,2,7,10,25.23,88.75
2001,2,7,11,25.46,86.59
2001,2,7,12,25.84,82.03
2001,2,7,13,26.07,77.59
2001,2,7,14,25.97,76.25
2001,2,7,15,25.79,76.88
2001,2,7,16,25.17,80.79
2001,2,7,17,23.97,89.02
2001,2,7,18,22.76,94.44
2001,2,7,19,22.51,96.05
2001,2,7,20,22.44,97.02
2001,2,7,21,22.42,97.29
2001,2,7,22,22.37,97.31
2001,2,7,23,22.21,97.64
2001,2,8,0,22.08,97.94
2001,2,8,1,21.99,98.13
2001,2,8,2,22.17,97.14
2001,2,8,3,22.24,96.57
2001,2,8,4,22.22,96.42
2001,2,8,5,22.23,96.34
2001,2,8,6,22.75,95.26
2001,2,8,7,23.78,92.56
2001,2,8,8,24.83,87.59
2001,2,8,9,25.69,83.07
2001,2,8,10,25.89,82.03
2001,2,8,11,25.71,82.39
2001,2,8,12,25.49,83.17
2001,2,8,13,25.32,83.98
2001,2,8,14,25.12,85.38
2001,2,8,15,24.79,87.71
2001,2,8,16,24.32,90.54
2001,2,8,17,23.66,92.84
2001,2,8,18,23.09,93.93
2001,2,8,19,22.86,94.65
2001,2,8,20,22.74,95.15
2001,2,8,21,22.73,95.45
2001,2,8,22,22.77,95.76
2001,2,8,23,22.78,95.75
2001,2,9,0,22.68,95.82
2001,2,9,1,22.56,95.98
2001,2,9,2,22.51,95.9
2001,2,9,3,22.55,95.82
2001,2,9,4,22.58,95.72
2001,2,9,5,22.58,95.85
2001,2,9,6,23.14,94.83
2001,2,9,7,24.17,92.56
2001,2,9,8,25.23,87.37
2001,2,9,9,26.28,80.79
2001,2,9,10,27.15,75.49
2001,2,9,11,27.78,72.18
2001,2,9,12,27.91,70.58
2001,2,9,13,27.61,71.41
2001,2,9,14,27.13,73.14
2001,2,9,15,26.45,76.39
2001,2,9,16,25.57,81.63
2001,2,9,17,24.42,87.98
2001,2,9,18,23.48,92.48
2001,2,9,19,23.21,93.53
2001,2,9,20,23.08,94.17
2001,2,9,21,23.07,94.69
2001,2,9,22,23.15,95.14
2001,2,9,23,23.18,95.77
2001,2,10,0,23.08,96.05
2001,2,10,1,22.95,96.4
2001,2,10,2,22.86,96.47
2001,2,10,3,22.83,96.26
2001,2,10,4,22.84,95.75
2001,2,10,5,22.84,95.5
2001,2,10,6,23.21,94.57
2001,2,10,7,24.06,92.22
2001,2,10,8,25.06,86.39
2001,2,10,9,25.97,80.23
2001,2,10,10,26.67,75.98
2001,2,10,11,27.12,73.68
2001,2,10,12,27.46,72.29
2001,2,10,13,27.37,72.97
2001,2,10,14,27.02,75.36
2001,2,10,15,26.35,79.46
2001,2,10,16,25.56,84.4
2001,2,10,17,24.58,90.03
2001,2,10,18,23.75,93.01
2001,2,10,19,23.5,92.92
2001,2,10,20,23.32,93.36
2001,2,10,21,23.2,94.45
2001,2,10,22,23.18,94.94
2001,2,10,23,23.08,94.97
2001,2,11,0,22.98,94.8
2001,2,11,1,22.96,94.69
2001,2,11,2,23.01,94.86
2001,2,11,3,23.02,95.78
2001,2,11,4,23.14,96.13
2001,2,11,5,23.27,96.3
2001,2,11,6,23.56,95.69
2001,2,11,7,24.08,94.28
2001,2,11,8,24.55,90.19
2001,2,11,9,24.98,86.26
2001,2,11,10,25.46,83.05
2001,2,11,11,25.7,81.78
2001,2,11,12,25.77,81.24
2001,2,11,13,25.65,81.55
2001,2,11,14,25.39,82.74
2001,2,11,15,25.05,84.85
2001,2,11,16,24.55,88.32
2001,2,11,17,23.84,91.91
2001,2,11,18,23.35,93.77
2001,2,11,19,23.21,93.96
2001,2,11,20,23.02,94.18
2001,2,11,21,22.86,94.43
2001,2,11,22,22.82,94.89
2001,2,11,23,23.01,95.11
2001,2,12,0,23.26,95.48
2001,2,12,1,23.3,95.94
2001,2,12,2,23.16,96.08
2001,2,12,3,23.03,95.87
2001,2,12,4,22.96,95.59
2001,2,12,5,22.87,95.66
2001,2,12,6,23.04,95.17
2001,2,12,7,23.61,93.55
2001,2,12,8,24.31,89.28
2001,2,12,9,25.22,83.32
2001,2,12,10,26.13,77.92
2001,2,12,11,26.81,74.74
2001,2,12,12,27.22,73.2
2001,2,12,13,27.34,72.76
2001,2,12,14,27.07,73.93
2001,2,12,15,26.51,76.64
2001,2,12,16,25.58,82.25
2001,2,12,17,24.45,89.51
2001,2,12,18,23.45,93.96
2001,2,12,19,23.17,94.28
2001,2,12,20,22.96,94.17
2001,2,12,21,22.83,94.41
2001,2,12,22,22.76,94.92
2001,2,12,23,22.72,95.32
2001,2,13,0,22.66,95.22
2001,2,13,1,22.55,94.92
2001,2,13,2,22.49,94.67
2001,2,13,3,22.51,94.73
2001,2,13,4,22.63,94.81
2001,2,13,5,22.69,94.98
2001,2,13,6,22.99,94.34
2001,2,13,7,23.78,91.61
2001,2,13,8,25.02,84.95
2001,2,13,9,26.18,77.25
2001,2,13,10,26.84,73.21
2001,2,13,11,27.23,71.26
2001,2,13,12,27.41,70.35
2001,2,13,13,27.46,70.15
2001,2,13,14,27.12,71.84
2001,2,13,15,26.3,76.62
2001,2,13,16,25.22,83.5
2001,2,13,17,24.27,89.52
2001,2,13,18,23.65,92.72
2001,2,13,19,23.41,93.51
2001,2,13,20,23.08,93.7
2001,2,13,21,22.72,93.69
2001,2,13,22,22.44,94.12
2001,2,13,23,22.29,94.89
2001,2,14,0,22.17,95.8
2001,2,14,1,22.07,96.26
2001,2,14,2,22,96.4
2001,2,14,3,21.98,96.5
2001,2,14,4,21.91,96.8
2001,2,14,5,21.76,97.24
2001,2,14,6,22.62,94.86
2001,2,14,7,23.82,90.09
2001,2,14,8,25.18,83.19
2001,2,14,9,26.25,78.22
2001,2,14,10,26.95,75.77
2001,2,14,11,27.3,74.49
2001,2,14,12,27.51,73.43
2001,2,14,13,27.41,73.72
2001,2,14,14,27.12,74.6
2001,2,14,15,26.64,76.67
2001,2,14,16,25.77,81.77
2001,2,14,17,24.56,89.95
2001,2,14,18,23.88,94.34
2001,2,14,19,23.49,95.23
2001,2,14,20,22.97,96.02
2001,2,14,21,22.61,96.64
2001,2,14,22,22.35,97.23
2001,2,14,23,22.35,97.26
2001,2,15,0,22.58,96.19
2001,2,15,1,22.61,95.69
2001,2,15,2,22.48,95.48
2001,2,15,3,22.34,95.3
2001,2,15,4,22.15,95.52
2001,2,15,5,21.98,95.69
2001,2,15,6,22.35,94.81
2001,2,15,7,23.22,92.49
2001,2,15,8,24.04,89.97
2001,2,15,9,24.8,86.44
2001,2,15,10,25.47,82.23
2001,2,15,11,25.93,78.83
2001,2,15,12,26.27,76.32
2001,2,15,13,26.28,75.51
2001,2,15,14,26.12,75.66
2001,2,15,15,25.74,77.61
2001,2,15,16,25.1,82.08
2001,2,15,17,24.12,90.16
2001,2,15,18,23.22,95.12
2001,2,15,19,22.98,95.81
2001,2,15,20,22.79,96.15
2001,2,15,21,22.65,96.2
2001,2,15,22,22.45,96.49
2001,2,15,23,22.3,96.66
2001,2,16,0,22.2,96.68
2001,2,16,1,22.06,97.06
2001,2,16,2,21.95,97.28
2001,2,16,3,21.86,97.64
2001,2,16,4,21.73,97.96
2001,2,16,5,21.57,98.37
2001,2,16,6,22.7,94.31
2001,2,16,7,24.01,87.77
2001,2,16,8,25.35,80.06
2001,2,16,9,26.54,74.3
2001,2,16,10,27.46,71.54
2001,2,16,11,27.95,70.04
2001,2,16,12,28.36,68.52
2001,2,16,13,28.44,67.88
2001,2,16,14,28.13,68.68
2001,2,16,15,27.31,72.17
2001,2,16,16,26.28,77.59
2001,2,16,17,24.97,86.46
2001,2,16,18,23.7,94.18
2001,2,16,19,23.37,95.27
2001,2,16,20,23.25,95.14
2001,2,16,21,23.21,94.8
2001,2,16,22,23,96.27
2001,2,16,23,22.78,97.51
2001,2,17,0,22.77,97.59
2001,2,17,1,22.66,97.46
2001,2,17,2,22.51,97.45
2001,2,17,3,22.3,97.57
2001,2,17,4,22.07,97.74
2001,2,17,5,21.89,97.97
2001,2,17,6,22.46,96.52
2001,2,17,7,23.17,93.48
2001,2,17,8,24.08,88.95
2001,2,17,9,25.01,84.79
2001,2,17,10,26.04,80.76
2001,2,17,11,26.72,77.56
2001,2,17,12,26.75,77.45
2001,2,17,13,26.6,77.88
2001,2,17,14,26.54,77.65
2001,2,17,15,26.26,78.31
2001,2,17,16,25.55,81.89
2001,2,17,17,24.47,88.98
2001,2,17,18,23.28,95.01
2001,2,17,19,22.81,96.05
2001,2,17,20,22.38,97.45
2001,2,17,21,22.23,97.81
2001,2,17,22,22.14,97.24
2001,2,17,23,21.93,97.32
2001,2,18,0,21.66,97.94
2001,2,18,1,21.46,98.26
2001,2,18,2,21.37,98.27
2001,2,18,3,21.28,98.4
2001,2,18,4,21.27,98.42
2001,2,18,5,21.34,98.56
2001,2,18,6,22.65,96.34
2001,2,18,7,23.95,92.64
2001,2,18,8,25.26,85.63
2001,2,18,9,26.34,79.09
2001,2,18,10,27.21,74.46
2001,2,18,11,27.53,73.23
2001,2,18,12,26.96,76.04
2001,2,18,13,26.31,79.23
2001,2,18,14,25.84,81.22
2001,2,18,15,25.32,83.44
2001,2,18,16,24.71,87
2001,2,18,17,23.89,92.2
2001,2,18,18,23.03,95.43
2001,2,18,19,22.72,95.7
2001,2,18,20,22.59,95.44
2001,2,18,21,22.44,95.21
2001,2,18,22,22.25,95.28
2001,2,18,23,22.04,95.87
2001,2,19,0,21.86,96.64
2001,2,19,1,21.76,97
2001,2,19,2,21.67,97.27
2001,2,19,3,21.55,97.47
2001,2,19,4,21.45,97.46
2001,2,19,5,21.37,97.26
2001,2,19,6,22.4,94.49
2001,2,19,7,23.77,88.74
2001,2,19,8,25.33,79.3
2001,2,19,9,26.52,72.73
2001,2,19,10,27.32,69.69
2001,2,19,11,27.97,67.27
2001,2,19,12,28.26,66.01
2001,2,19,13,28.21,65.57
2001,2,19,14,27.86,65.8
2001,2,19,15,27.12,67.52
2001,2,19,16,25.95,71.73
2001,2,19,17,24.16,80.66
2001,2,19,18,22.52,89.62
2001,2,19,19,22.03,93.32
2001,2,19,20,21.82,95.15
2001,2,19,21,21.78,95.69
2001,2,19,22,21.74,95.76
2001,2,19,23,21.64,96.03
2001,2,20,0,21.55,96.3
2001,2,20,1,21.43,96.93
2001,2,20,2,21.19,98.08
2001,2,20,3,21.16,98.19
2001,2,20,4,21.13,98.22
2001,2,20,5,21.08,98.3
2001,2,20,6,22.06,95.91
2001,2,20,7,23.23,91.74
2001,2,20,8,24.74,84.4
2001,2,20,9,26.25,77.18
2001,2,20,10,27.48,72.2
2001,2,20,11,28.29,69.12
2001,2,20,12,28.77,67.17
2001,2,20,13,28.51,67.96
2001,2,20,14,28.15,68.82
2001,2,20,15,27.46,70.59
2001,2,20,16,26.26,74.98
2001,2,20,17,24.45,83.12
2001,2,20,18,22.88,90.07
2001,2,20,19,22.25,92.61
2001,2,20,20,21.84,93.75
2001,2,20,21,21.55,94.36
2001,2,20,22,21.32,94.77
2001,2,20,23,21.15,95.27
2001,2,21,0,21.07,95.65
2001,2,21,1,21.02,95.94
2001,2,21,2,20.92,96.46
2001,2,21,3,20.71,97.32
2001,2,21,4,20.49,98.33
2001,2,21,5,20.45,98.5
2001,2,21,6,21.79,93.88
2001,2,21,7,23.43,86.52
2001,2,21,8,25.2,78.51
2001,2,21,9,26.72,73.08
2001,2,21,10,27.85,69.25
2001,2,21,11,28.49,66.5
2001,2,21,12,28.88,64.8
2001,2,21,13,28.85,65.37
2001,2,21,14,28.54,66.56
2001,2,21,15,27.73,69.65
2001,2,21,16,26.68,74.5
2001,2,21,17,24.96,83.72
2001,2,21,18,23.26,91.21
2001,2,21,19,22.65,92.84
2001,2,21,20,22.19,94.21
2001,2,21,21,21.87,94.99
2001,2,21,22,21.66,95.51
2001,2,21,23,21.53,95.73
2001,2,22,0,21.45,95.89
2001,2,22,1,21.39,95.93
2001,2,22,2,21.35,95.88
2001,2,22,3,21.29,96.05
2001,2,22,4,21.21,96.18
2001,2,22,5,21.11,96.46
2001,2,22,6,22.02,94.1
2001,2,22,7,23.51,88.3
2001,2,22,8,25.47,79.78
2001,2,22,9,27.12,73.04
2001,2,22,10,28.15,69.78
2001,2,22,11,28.7,68.38
2001,2,22,12,28.61,68.79
2001,2,22,13,27.84,71.22
2001,2,22,14,26.97,74.5
2001,2,22,15,26.38,76.67
2001,2,22,16,25.76,79.29
2001,2,22,17,24.59,85.85
2001,2,22,18,23.08,92.4
2001,2,22,19,22.51,94.03
2001,2,22,20,22.06,95.37
2001,2,22,21,21.75,96.16
2001,2,22,22,21.5,96.79
2001,2,22,23,21.33,97.1
2001,2,23,0,21.22,97.23
2001,2,23,1,21.13,97.3
2001,2,23,2,21.03,97.39
2001,2,23,3,20.98,97.33
2001,2,23,4,20.9,97.35
2001,2,23,5,20.81,97.56
2001,2,23,6,22.05,93.93
2001,2,23,7,23.61,87.97
2001,2,23,8,25.45,79.35
2001,2,23,9,26.93,72.88
2001,2,23,10,27.91,69.23
2001,2,23,11,28.6,66.93
2001,2,23,12,29.04,65.04
2001,2,23,13,28.99,64.57
2001,2,23,14,28.56,65.99
2001,2,23,15,28.03,67.6
2001,2,23,16,27,72.33
2001,2,23,17,25.33,82.75
2001,2,23,18,23.54,90.18
2001,2,23,19,22.88,92.05
2001,2,23,20,22.35,93.52
2001,2,23,21,21.97,94.45
2001,2,23,22,21.67,95.24
2001,2,23,23,21.38,96.24
2001,2,24,0,21.25,96.64
2001,2,24,1,21.16,96.88
2001,2,24,2,21.05,97.06
2001,2,24,3,20.92,97.26
2001,2,24,4,20.8,97.56
2001,2,24,5,20.66,97.73
2001,2,24,6,21.88,94.45
2001,2,24,7,23.5,87.61
2001,2,24,8,25.45,78.46
2001,2,24,9,27,71.92
2001,2,24,10,27.91,68.88
2001,2,24,11,28.68,67.17
2001,2,24,12,29.13,66.28
2001,2,24,13,29.24,65.72
2001,2,24,14,28.97,65.98
2001,2,24,15,28.38,67.46
2001,2,24,16,27.49,71.2
2001,2,24,17,25.88,81.42
2001,2,24,18,24.03,90.26
2001,2,24,19,23.35,92.2
2001,2,24,20,22.83,93.49
2001,2,24,21,22.39,94.54
2001,2,24,22,22,95.36
2001,2,24,23,21.7,95.73
2001,2,25,0,21.48,95.96
2001,2,25,1,21.33,95.89
2001,2,25,2,21.2,95.89
2001,2,25,3,21.02,96.39
2001,2,25,4,20.82,97.09
2001,2,25,5,20.68,97.38
2001,2,25,6,21.79,93.74
2001,2,25,7,23.4,86.39
2001,2,25,8,25.25,76.92
2001,2,25,9,27.02,69.7
2001,2,25,10,28.47,65.95
2001,2,25,11,29.5,62.87
2001,2,25,12,29.88,61.85
2001,2,25,13,29.81,62.27
2001,2,25,14,29.28,63.96
2001,2,25,15,28.45,66.66
2001,2,25,16,27.51,70.58
2001,2,25,17,26.03,79.82
2001,2,25,18,24.43,89.65
2001,2,25,19,23.69,90.98
2001,2,25,20,23.07,91.74
2001,2,25,21,22.49,93.25
2001,2,25,22,21.92,95.56
2001,2,25,23,21.56,96.89
2001,2,26,0,21.37,97.02
2001,2,26,1,21.06,97.62
2001,2,26,2,20.81,97.93
2001,2,26,3,20.57,98.31
2001,2,26,4,20.4,98.47
2001,2,26,5,20.25,98.57
2001,2,26,6,21.86,91.88
2001,2,26,7,24.27,81.11
2001,2,26,8,26.77,69.64
2001,2,26,9,28.63,63.63
2001,2,26,10,29.81,60.71
2001,2,26,11,30.19,60.71
2001,2,26,12,30.16,61.62
2001,2,26,13,29.97,62.57
2001,2,26,14,29.65,64.05
2001,2,26,15,28.69,68.21
2001,2,26,16,27.61,74.26
2001,2,26,17,26.22,82.19
2001,2,26,18,24.86,91.68
2001,2,26,19,24.38,92.81
2001,2,26,20,24.02,93.36
2001,2,26,21,23.69,94.13
2001,2,26,22,23.38,94.54
2001,2,26,23,23.02,95.22
2001,2,27,0,22.73,95.47
2001,2,27,1,22.47,95.49
2001,2,27,2,22.26,95.52
2001,2,27,3,22.09,95.55
2001,2,27,4,21.89,95.89
2001,2,27,5,21.66,96.54
2001,2,27,6,22.86,94.34
2001,2,27,7,24.51,87.34
2001,2,27,8,26.31,78.93
2001,2,27,9,27.9,72.05
2001,2,27,10,28.99,67.83
2001,2,27,11,29.53,65.86
2001,2,27,12,29.82,64.68
2001,2,27,13,29.89,63.9
2001,2,27,14,29.73,64.1
2001,2,27,15,29.01,66.86
2001,2,27,16,27.85,73.3
2001,2,27,17,26.27,82.21
2001,2,27,18,24.8,91.58
2001,2,27,19,24.25,93.65
2001,2,27,20,23.83,94.86
2001,2,27,21,23.46,95.6
2001,2,27,22,23.13,96.23
2001,2,27,23,22.85,96.89
2001,2,28,0,22.61,97.35
2001,2,28,1,22.37,97.76
2001,2,28,2,22.16,97.9
2001,2,28,3,22.19,97.17
2001,2,28,4,22.25,96.28
2001,2,28,5,22.15,96.11
2001,2,28,6,23.03,93.88
2001,2,28,7,24.64,86.26
2001,2,28,8,26.04,78.32
2001,2,28,9,27.19,73.69
2001,2,28,10,27.99,71.58
2001,2,28,11,28.45,71.02
2001,2,28,12,28.48,71.69
2001,2,28,13,28.01,74.6
2001,2,28,14,26.86,80.55
2001,2,28,15,25.72,86.02
2001,2,28,16,24.69,90.59
2001,2,28,17,23.94,94.5
2001,2,28,18,23.58,96.21
2001,2,28,19,23.45,96.8
2001,2,28,20,23.3,97.36
2001,2,28,21,23.09,97.81
2001,2,28,22,22.97,97.47
2001,2,28,23,22.93,96.79
2001,3,1,0,22.78,96.78
2001,3,1,1,22.59,97.06
2001,3,1,2,22.47,97.07
2001,3,1,3,22.43,96.69
2001,3,1,4,22.32,96.46
2001,3,1,5,22.18,96.48
2001,3,1,6,23.11,95.17
2001,3,1,7,24.56,88.57
2001,3,1,8,26.05,80.87
2001,3,1,9,27.12,76.29
2001,3,1,10,27.98,72.71
2001,3,1,11,28.62,69.99
2001,3,1,12,28.37,71.07
2001,3,1,13,27.83,73.91
2001,3,1,14,27.19,76.89
2001,3,1,15,26.34,81.19
2001,3,1,16,25.43,86.22
2001,3,1,17,24.41,92.18
2001,3,1,18,23.67,95.86
2001,3,1,19,23.42,96.74
2001,3,1,20,23.29,97.18
2001,3,1,21,23.25,97.28
2001,3,1,22,23.19,97.63
2001,3,1,23,23.14,97.83
2001,3,2,0,23.05,97.81
2001,3,2,1,22.97,97.84
2001,3,2,2,22.97,97.67
2001,3,2,3,22.96,97.55
2001,3,2,4,22.91,97.75
2001,3,2,5,22.86,98.03
2001,3,2,6,23.39,97.32
2001,3,2,7,24.08,95.25
2001,3,2,8,24.54,93.79
2001,3,2,9,24.84,92.25
2001,3,2,10,25.22,90.14
2001,3,2,11,25.59,88.2
2001,3,2,12,25.75,86.32
2001,3,2,13,25.73,85.18
2001,3,2,14,25.66,84.77
2001,3,2,15,25.21,86.95
2001,3,2,16,24.61,91.13
2001,3,2,17,23.95,95.21
2001,3,2,18,23.49,96.72
2001,3,2,19,23.35,97.08
2001,3,2,20,23.19,97.32
2001,3,2,21,23.03,97.26
2001,3,2,22,22.86,97.16
2001,3,2,23,22.66,97.06
2001,3,3,0,22.48,97.1
2001,3,3,1,22.36,97.23
2001,3,3,2,22.25,97.43
2001,3,3,3,22.19,97.59
2001,3,3,4,22.15,97.84
2001,3,3,5,22.15,98.05
2001,3,3,6,22.86,96.83
2001,3,3,7,23.77,94.87
2001,3,3,8,24.75,91.25
2001,3,3,9,25.46,86.58
2001,3,3,10,26.06,82.48
2001,3,3,11,26.45,79.54
2001,3,3,12,26.74,77.3
2001,3,3,13,26.91,75.96
2001,3,3,14,26.78,76.13
2001,3,3,15,26.26,78.13
2001,3,3,16,25.39,82.66
2001,3,3,17,24.17,89.11
2001,3,3,18,23.25,93.27
2001,3,3,19,22.98,94.59
2001,3,3,20,22.81,95.66
2001,3,3,21,22.71,96.39
2001,3,3,22,22.67,96.79
2001,3,3,23,22.6,97.32
2001,3,4,0,22.54,97.72
2001,3,4,1,22.46,98.07
2001,3,4,2,22.34,98.3
2001,3,4,3,22.21,98.51
2001,3,4,4,22.11,98.62
2001,3,4,5,22.07,98.56
2001,3,4,6,22.96,96.41
2001,3,4,7,24.04,92.73
2001,3,4,8,25.17,87.04
2001,3,4,9,26.19,81.47
2001,3,4,10,26.76,77.97
2001,3,4,11,27.1,75.52
2001,3,4,12,26.97,75.7
2001,3,4,13,26.79,76.46
2001,3,4,14,26.58,77.18
2001,3,4,15,26.18,78.7
2001,3,4,16,25.6,81.84
2001,3,4,17,24.47,88.48
2001,3,4,18,23.31,93.48
2001,3,4,19,23.03,94.18
2001,3,4,20,22.72,95.21
2001,3,4,21,22.57,95.76
2001,3,4,22,22.45,96.32
2001,3,4,23,22.34,96.86
2001,3,5,0,22.23,97.34
2001,3,5,1,22.16,97.53
2001,3,5,2,22.07,97.99
2001,3,5,3,22.01,98.24
2001,3,5,4,22.06,98.14
2001,3,5,5,22.11,98.11
2001,3,5,6,22.97,95.89
2001,3,5,7,24.01,92.3
2001,3,5,8,25.05,86.23
2001,3,5,9,26.02,80.04
2001,3,5,10,26.73,76.42
2001,3,5,11,27.14,74.4
2001,3,5,12,27.31,73.41
2001,3,5,13,27.21,73.72
2001,3,5,14,26.89,75.36
2001,3,5,15,26.29,78.61
2001,3,5,16,25.44,84.09
2001,3,5,17,24.38,91.42
2001,3,5,18,23.54,95.17
2001,3,5,19,23.33,95.69
2001,3,5,20,23.18,96.09
2001,3,5,21,23.24,95.56
2001,3,5,22,23.23,95.07
2001,3,5,23,23.1,94.97
2001,3,6,0,22.91,95.23
2001,3,6,1,22.71,95.85
2001,3,6,2,22.56,96.36
2001,3,6,3,22.41,96.97
2001,3,6,4,22.14,98.15
2001,3,6,5,22.02,98.74
2001,3,6,6,22.93,96.57
2001,3,6,7,23.92,93.37
2001,3,6,8,24.83,88.64
2001,3,6,9,25.75,83.86
2001,3,6,10,26.48,80.71
2001,3,6,11,26.87,78.96
2001,3,6,12,26.93,78.36
2001,3,6,13,26.69,79.18
2001,3,6,14,26.26,81.15
2001,3,6,15,25.6,84.12
2001,3,6,16,24.89,88.03
2001,3,6,17,24,92.87
2001,3,6,18,23.15,95.63
2001,3,6,19,22.81,96.04
2001,3,6,20,22.51,96.45
2001,3,6,21,22.27,96.7
2001,3,6,22,22.09,96.83
2001,3,6,23,21.87,97.32
2001,3,7,0,21.65,98.03
2001,3,7,1,21.52,98.59
2001,3,7,2,21.5,98.68
2001,3,7,3,21.54,98.44
2001,3,7,4,21.58,98.24
2001,3,7,5,21.57,98.11
2001,3,7,6,22.49,95.49
2001,3,7,7,23.89,90.1
2001,3,7,8,25.63,80.78
2001,3,7,9,27.12,73.28
2001,3,7,10,28.14,69.09
2001,3,7,11,28.69,66.91
2001,3,7,12,28.83,66.16
2001,3,7,13,28.75,66
2001,3,7,14,28.49,66.35
2001,3,7,15,27.92,67.73
2001,3,7,16,26.91,71.96
2001,3,7,17,25.15,82.19
2001,3,7,18,23.43,90.19
2001,3,7,19,22.92,92.66
2001,3,7,20,22.52,94.75
2001,3,7,21,22.21,96.34
2001,3,7,22,21.97,97.33
2001,3,7,23,21.82,97.87
2001,3,8,0,21.69,98.33
2001,3,8,1,21.58,98.74
2001,3,8,2,21.43,99.21
2001,3,8,3,21.25,99.71
2001,3,8,4,21.07,100
2001,3,8,5,20.9,100
2001,3,8,6,22.4,95.26
2001,3,8,7,24.18,87.22
2001,3,8,8,26.06,76.6
2001,3,8,9,27.65,69.45
2001,3,8,10,28.8,66.03
2001,3,8,11,29.5,64.28
2001,3,8,12,29.8,63.37
2001,3,8,13,29.69,63.51
2001,3,8,14,29.25,64.61
2001,3,8,15,28.45,67.09
2001,3,8,16,27.35,71.98
2001,3,8,17,25.59,82.03
2001,3,8,18,24.01,89.45
2001,3,8,19,23.43,91.81
2001,3,8,20,22.95,93.84
2001,3,8,21,22.55,95.67
2001,3,8,22,22.26,96.96
2001,3,8,23,22.03,97.88
2001,3,9,0,21.93,98.07
2001,3,9,1,21.79,98.56
2001,3,9,2,21.63,99.13
2001,3,9,3,21.46,99.86
2001,3,9,4,21.31,100
2001,3,9,5,21.22,100
2001,3,9,6,22.73,95.08
2001,3,9,7,24.42,87.26
2001,3,9,8,26.08,80.47
2001,3,9,9,27.46,74.85
2001,3,9,10,28.35,71.78
2001,3,9,11,28.97,69.76
2001,3,9,12,29.21,68.75
2001,3,9,13,28.98,69.13
2001,3,9,14,28.27,72.06
2001,3,9,15,27.21,77.23
2001,3,9,16,26.06,83.61
2001,3,9,17,24.89,90.83
2001,3,9,18,24.13,95.12
2001,3,9,19,23.82,96.4
2001,3,9,20,23.5,96.88
2001,3,9,21,23.27,97.03
2001,3,9,22,23.15,96.64
2001,3,9,23,23.08,96.09
2001,3,10,0,22.77,97.39
2001,3,10,1,22.62,97.73
2001,3,10,2,22.54,97.5
2001,3,10,3,22.54,96.61
2001,3,10,4,22.63,95.28
2001,3,10,5,22.58,94.93
2001,3,10,6,23.09,94.75
2001,3,10,7,24.14,90.55
2001,3,10,8,25.1,84.82
2001,3,10,9,25.96,80.55
2001,3,10,10,26.56,77.9
2001,3,10,11,27.01,76.62
2001,3,10,12,26.96,76.89
